YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,PRECTOTCORR,WS10M,PS,RH2M,SZA,ALLSKY_KT
2021,10,12,18,0.0,21.34,0.0,2.25,90.9,73.56,90.0,-999.0
2021,10,12,19,0.0,20.88,0.0,2.08,90.95,73.32,90.0,-999.0
2021,10,12,20,0.0,20.26,0.0,2.01,90.97,74.87,90.0,-999.0
2021,10,12,21,0.0,19.64,0.0,2.07,90.97,76.67,90.0,-999.0
2021,10,12,22,0.0,19.26,0.0,2.08,90.96,77.13,90.0,-999.0
2021,10,12,23,0.0,18.91,0.0,2.09,90.94,77.37,90.0,-999.0
2021,10,13,0,0.0,18.51,0.0,2.13,90.93,77.97,90.0,-999.0
2021,10,13,1,0.0,18.16,0.0,2.17,90.91,78.03,90.0,-999.0
2021,10,13,2,0.0,17.85,0.0,2.17,90.9,77.64,90.0,-999.0
2021,10,13,3,0.0,17.75,0.0,2.16,90.89,75.57,90.0,-999.0
2021,10,13,4,0.0,17.6,0.0,2.15,90.89,73.43,90.0,-999.0
2021,10,13,5,0.0,17.48,0.0,2.14,90.92,71.04,90.0,-999.0
2021,10,13,6,86.1,17.84,0.0,2.06,90.94,70.6,82.8,0.5
2021,10,13,7,303.4,21.23,0.0,1.57,90.99,69.51,70.73,0.67
2021,10,13,8,522.97,24.68,0.0,0.94,91.03,52.12,59.48,0.75
2021,10,13,9,688.05,26.01,0.0,1.58,91.05,47.05,49.73,0.78
2021,10,13,10,789.35,26.8,0.0,2.15,91.04,45.64,42.62,0.78
2021,10,13,11,835.22,27.39,0.0,2.66,91.0,45.49,39.62,0.79
2021,10,13,12,777.83,27.7,0.0,3.06,90.94,45.34,41.64,0.76
2021,10,13,13,670.28,27.66,0.0,3.37,90.88,46.16,48.04,0.73
2021,10,13,14,502.45,27.32,0.0,3.55,90.83,46.98,57.36,0.68
2021,10,13,15,309.77,26.48,0.0,3.44,90.81,50.09,68.38,0.61
2021,10,13,16,121.15,24.73,0.0,3.16,90.81,57.42,79.87,0.5
2021,10,13,17,0.0,21.01,0.0,2.64,90.84,75.48,90.0,-999.0
2021,10,13,18,0.0,19.51,0.0,2.76,90.89,76.46,90.0,-999.0
2021,10,13,19,0.0,18.91,0.0,2.66,90.94,77.24,90.0,-999.0
2021,10,13,20,0.0,18.41,0.0,2.53,90.97,78.9,90.0,-999.0
2021,10,13,21,0.0,18.05,0.0,2.43,90.97,80.29,90.0,-999.0
2021,10,13,22,0.0,17.75,0.0,2.32,90.96,81.17,90.0,-999.0
2021,10,13,23,0.0,17.56,0.0,2.21,90.93,81.05,90.0,-999.0
2021,10,14,0,0.0,17.3,0.0,2.15,90.91,80.84,90.0,-999.0
2021,10,14,1,0.0,17.12,0.0,2.15,90.89,79.46,90.0,-999.0
2021,10,14,2,0.0,17.09,0.0,2.13,90.87,77.0,90.0,-999.0
2021,10,14,3,0.0,17.12,0.0,2.14,90.87,74.04,90.0,-999.0
2021,10,14,4,0.0,17.15,0.0,2.18,90.88,70.89,90.0,-999.0
2021,10,14,5,0.0,17.23,0.0,2.22,90.93,67.33,90.0,-999.0
2021,10,14,6,92.47,17.74,0.0,2.17,90.97,66.02,82.96,0.55
2021,10,14,7,313.55,21.25,0.0,1.66,91.03,70.03,70.91,0.7
2021,10,14,8,537.28,25.27,0.0,1.45,91.07,47.82,59.69,0.78
2021,10,14,9,712.33,27.42,0.0,0.98,91.07,42.36,50.0,0.81
2021,10,14,10,830.67,28.54,0.0,0.84,91.04,40.16,42.95,0.83
2021,10,14,11,868.6,29.25,0.0,1.39,90.99,39.9,39.99,0.83
2021,10,14,12,835.75,29.64,0.0,1.97,90.92,40.62,42.01,0.82
2021,10,14,13,729.88,29.69,0.0,2.35,90.86,41.09,48.39,0.8
2021,10,14,14,563.22,29.28,0.0,2.63,90.81,43.96,57.67,0.77
2021,10,14,15,356.6,29.01,0.0,2.51,90.78,44.92,68.66,0.72
2021,10,14,16,144.62,27.22,0.0,2.51,90.78,51.33,80.2,0.62
2021,10,14,17,0.0,23.17,0.0,2.36,90.8,73.72,90.0,-999.0
2021,10,14,18,0.0,21.65,0.0,2.43,90.84,74.47,90.0,-999.0
2021,10,14,19,0.0,20.81,0.0,2.36,90.88,76.39,90.0,-999.0
2021,10,14,20,0.0,20.25,0.0,2.32,90.9,76.85,90.0,-999.0
2021,10,14,21,0.0,19.86,0.0,2.27,90.9,76.43,90.0,-999.0
2021,10,14,22,0.0,19.63,0.0,2.25,90.88,75.38,90.0,-999.0
2021,10,14,23,0.0,19.33,0.0,2.28,90.86,74.72,90.0,-999.0
2021,10,15,0,0.0,19.03,0.0,2.39,90.83,74.02,90.0,-999.0
2021,10,15,1,0.0,18.72,0.0,2.55,90.81,73.38,90.0,-999.0
2021,10,15,2,0.0,18.45,0.0,2.67,90.78,72.5,90.0,-999.0
2021,10,15,3,0.0,18.33,0.0,2.76,90.75,70.78,90.0,-999.0
2021,10,15,4,0.0,18.39,0.0,2.77,90.75,68.12,90.0,-999.0
2021,10,15,5,0.0,18.57,0.0,2.72,90.75,64.87,90.0,-999.0
2021,10,15,6,92.5,19.18,0.0,2.59,90.78,64.21,83.13,0.56
2021,10,15,7,313.0,22.93,0.0,1.92,90.82,69.48,71.09,0.71
2021,10,15,8,535.72,27.4,0.0,1.41,90.85,43.22,59.91,0.78
2021,10,15,9,706.0,30.18,0.0,0.16,90.84,36.59,50.27,0.81
2021,10,15,10,826.22,30.7,0.0,1.18,90.82,35.8,43.27,0.83
2021,10,15,11,858.35,30.92,0.0,2.3,90.77,38.04,40.36,0.82
2021,10,15,12,824.12,30.92,0.0,2.88,90.72,39.3,42.38,0.81
2021,10,15,13,724.4,30.67,0.0,2.96,90.66,40.85,48.73,0.8
2021,10,15,14,550.92,30.34,0.0,2.64,90.63,41.57,57.97,0.76
2021,10,15,15,341.1,30.02,0.0,2.09,90.62,42.17,68.93,0.69
2021,10,15,16,130.32,28.5,0.0,1.94,90.63,44.79,80.51,0.58
2021,10,15,17,0.0,25.09,0.0,1.62,90.65,64.06,90.0,-999.0
2021,10,15,18,0.0,24.46,0.0,1.12,90.69,57.81,90.0,-999.0
2021,10,15,19,0.0,24.16,0.0,0.29,90.72,55.11,90.0,-999.0
2021,10,15,20,0.0,22.27,0.0,1.29,90.74,64.36,90.0,-999.0
2021,10,15,21,0.0,20.68,0.0,2.07,90.76,71.37,90.0,-999.0
2021,10,15,22,0.0,19.71,0.0,2.51,90.75,74.4,90.0,-999.0
2021,10,15,23,0.0,19.12,0.0,2.7,90.73,75.15,90.0,-999.0
2021,10,16,0,0.0,18.59,0.0,2.82,90.72,75.66,90.0,-999.0
2021,10,16,1,0.0,18.06,0.0,2.93,90.72,76.27,90.0,-999.0
2021,10,16,2,0.0,17.72,0.0,2.97,90.7,75.92,90.0,-999.0
2021,10,16,3,0.0,17.64,0.0,2.92,90.7,74.37,90.0,-999.0
2021,10,16,4,0.0,17.74,0.0,2.86,90.72,72.01,90.0,-999.0
2021,10,16,5,0.0,17.98,0.0,2.75,90.78,69.15,90.0,-999.0
2021,10,16,6,72.03,18.63,0.0,2.61,90.84,68.25,83.29,0.45
2021,10,16,7,279.7,22.48,0.0,2.13,90.91,70.37,71.27,0.64
2021,10,16,8,482.98,25.92,0.0,2.37,90.97,49.03,60.13,0.71
2021,10,16,9,650.1,27.25,0.0,3.19,91.0,43.59,50.54,0.75
2021,10,16,10,761.22,28.04,0.0,3.82,90.99,42.42,43.6,0.77
2021,10,16,11,808.05,28.45,0.0,4.2,90.95,43.49,40.72,0.78
2021,10,16,12,774.08,28.57,0.0,4.3,90.88,44.77,42.74,0.77
2021,10,16,13,664.22,28.42,0.0,4.09,90.82,46.32,49.06,0.74
2021,10,16,14,504.73,27.98,0.0,3.56,90.78,48.34,58.27,0.7
2021,10,16,15,313.3,27.17,0.0,2.81,90.76,51.59,69.2,0.64
2021,10,16,16,112.28,25.82,0.0,2.09,90.78,56.9,80.82,0.51
2021,10,16,17,0.0,23.3,0.0,1.33,90.81,68.44,90.0,-999.0
2021,10,16,18,0.0,23.14,0.0,0.5,90.86,61.38,90.0,-999.0
2021,10,16,19,0.0,22.14,0.0,0.73,90.91,64.99,90.0,-999.0
2021,10,16,20,0.0,21.04,0.0,1.46,90.93,69.24,90.0,-999.0
2021,10,16,21,0.0,20.42,0.0,1.78,90.94,70.75,90.0,-999.0
2021,10,16,22,0.0,20.01,0.0,1.97,90.94,71.33,90.0,-999.0
2021,10,16,23,0.0,19.67,0.0,2.12,90.93,71.2,90.0,-999.0
2021,10,17,0,0.0,19.62,2.55,2.27,90.91,69.52,90.0,-999.0
2021,10,17,1,0.0,19.68,2.55,2.38,90.88,67.1,90.0,-999.0
2021,10,17,2,0.0,19.59,2.55,2.44,90.85,65.17,90.0,-999.0
2021,10,17,3,0.0,19.31,0.0,2.56,90.85,64.07,90.0,-999.0
2021,10,17,4,0.0,18.88,0.0,2.74,90.88,63.84,90.0,-999.0
2021,10,17,5,0.0,18.4,0.0,2.93,90.93,64.26,90.0,-999.0
2021,10,17,6,30.12,18.5,0.0,3.04,90.99,66.68,83.46,0.19
2021,10,17,7,107.3,21.76,0.74,2.55,91.05,70.21,71.46,0.25
2021,10,17,8,188.18,23.67,0.62,2.97,91.11,59.37,60.35,0.28
2021,10,17,9,147.9,23.52,1.2,3.46,91.19,58.86,50.81,0.17
2021,10,17,10,188.02,22.85,0.91,1.01,91.24,62.26,43.92,0.19
2021,10,17,11,205.43,22.72,0.5,1.76,91.18,64.39,41.08,0.2
2021,10,17,12,162.4,23.03,0.39,3.01,91.06,63.98,43.11,0.16
2021,10,17,13,83.18,23.07,0.77,2.66,90.95,63.7,49.4,0.09
2021,10,17,14,62.78,22.81,2.07,2.28,90.88,66.52,58.57,0.09
2021,10,17,15,45.55,22.05,3.92,2.28,90.86,71.06,69.47,0.09
2021,10,17,16,22.1,20.83,5.66,2.07,90.88,78.4,81.11,0.1
2021,10,17,17,0.0,19.59,8.44,1.7,90.93,87.35,90.0,-999.0
2021,10,17,18,0.0,19.19,12.0,2.13,90.99,88.44,90.0,-999.0
2021,10,17,19,0.0,19.07,16.43,2.46,91.05,87.79,90.0,-999.0
2021,10,17,20,0.0,18.92,14.79,2.66,91.08,87.66,90.0,-999.0
2021,10,17,21,0.0,18.83,11.27,2.81,91.08,87.43,90.0,-999.0
2021,10,17,22,0.0,18.75,9.05,2.85,91.05,87.44,90.0,-999.0
2021,10,17,23,0.0,18.6,13.76,2.81,91.01,87.76,90.0,-999.0
2021,10,18,0,0.0,18.36,23.06,2.77,90.98,88.03,90.0,-999.0
2021,10,18,1,0.0,18.1,23.9,2.76,90.93,88.25,90.0,-999.0
2021,10,18,2,0.0,17.81,21.17,2.76,90.87,88.4,90.0,-999.0
2021,10,18,3,0.0,17.55,21.39,2.77,90.82,88.39,90.0,-999.0
2021,10,18,4,0.0,17.3,24.04,2.71,90.84,88.43,90.0,-999.0
2021,10,18,5,0.0,17.07,25.99,2.74,90.85,88.41,90.0,-999.0
2021,10,18,6,18.15,17.01,25.72,2.69,90.86,88.08,83.62,0.12
2021,10,18,7,55.22,18.4,26.09,2.58,90.88,85.54,71.64,0.13
2021,10,18,8,49.9,19.97,34.83,3.17,90.92,77.72,60.57,0.07
2021,10,18,9,60.95,21.56,37.95,3.03,90.92,73.16,51.08,0.07
2021,10,18,10,45.95,22.56,42.25,2.67,90.92,69.62,44.25,0.05
2021,10,18,11,59.8,22.69,47.56,2.34,90.89,69.1,41.44,0.06
2021,10,18,12,39.1,22.69,40.56,2.04,90.82,69.51,43.47,0.04
2021,10,18,13,31.83,22.73,22.21,2.1,90.72,69.38,49.73,0.04
2021,10,18,14,33.5,22.91,10.05,2.05,90.66,68.73,58.87,0.05
2021,10,18,15,81.57,22.91,5.46,1.48,90.63,67.68,69.74,0.17
2021,10,18,16,34.33,22.46,3.24,0.95,90.63,69.45,81.4,0.17
2021,10,18,17,0.0,20.23,1.05,1.49,90.68,83.53,90.0,-999.0
2021,10,18,18,0.0,18.78,0.08,1.77,90.76,90.31,90.0,-999.0
2021,10,18,19,0.0,18.14,0.0,1.5,90.85,93.13,90.0,-999.0
2021,10,18,20,0.0,18.0,0.0,1.17,90.9,94.63,90.0,-999.0
2021,10,18,21,0.0,17.76,0.0,1.23,90.91,95.8,90.0,-999.0
2021,10,18,22,0.0,17.48,0.0,1.37,90.9,96.06,90.0,-999.0
2021,10,18,23,0.0,17.23,0.0,1.47,90.88,96.25,90.0,-999.0
2021,10,19,0,0.0,16.96,0.0,1.5,90.86,96.7,90.0,-999.0
2021,10,19,1,0.0,16.62,0.0,1.58,90.83,96.72,90.0,-999.0
2021,10,19,2,0.0,16.44,0.0,1.72,90.78,94.72,90.0,-999.0
2021,10,19,3,0.0,15.93,0.0,1.92,90.75,93.05,90.0,-999.0
2021,10,19,4,0.0,15.66,0.0,2.02,90.75,90.07,90.0,-999.0
2021,10,19,5,0.0,15.77,0.0,1.93,90.8,85.86,90.0,-999.0
2021,10,19,6,64.1,16.49,0.0,1.67,90.86,82.14,83.79,0.43
2021,10,19,7,247.6,19.41,0.0,2.02,90.93,78.19,71.83,0.58
2021,10,19,8,431.67,21.26,0.0,3.63,90.99,74.52,60.79,0.64
2021,10,19,9,583.65,22.67,0.0,4.5,91.0,69.06,51.35,0.68
2021,10,19,10,624.72,23.91,0.0,4.93,90.97,63.08,44.57,0.64
2021,10,19,11,810.47,24.83,0.0,5.21,90.89,58.59,41.8,0.79
2021,10,19,12,660.7,25.38,0.0,5.09,90.8,56.69,43.83,0.67
2021,10,19,13,582.67,25.55,0.0,4.47,90.74,56.79,50.06,0.66
2021,10,19,14,445.58,25.33,0.0,3.97,90.74,58.34,59.16,0.63
2021,10,19,15,268.38,24.69,0.0,3.68,90.75,61.35,70.0,0.57
2021,10,19,16,97.93,23.21,0.0,2.94,90.78,70.41,81.68,0.49
2021,10,19,17,0.0,20.36,0.0,2.27,90.83,84.32,90.0,-999.0
2021,10,19,18,0.0,19.12,0.0,2.33,90.9,87.18,90.0,-999.0
2021,10,19,19,0.0,18.6,0.0,2.24,90.97,88.52,90.0,-999.0
2021,10,19,20,0.0,18.18,0.0,2.16,91.01,89.48,90.0,-999.0
2021,10,19,21,0.0,17.75,0.0,2.13,91.05,90.69,90.0,-999.0
2021,10,19,22,0.0,17.46,0.0,2.13,91.07,91.15,90.0,-999.0
2021,10,19,23,0.0,17.26,0.0,2.11,91.07,90.92,90.0,-999.0
2021,10,20,0,0.0,17.23,0.19,2.06,91.05,89.4,90.0,-999.0
2021,10,20,1,0.0,17.39,0.19,1.93,91.03,86.66,90.0,-999.0
2021,10,20,2,0.0,17.79,0.19,1.78,91.01,82.71,90.0,-999.0
2021,10,20,3,0.0,18.17,0.0,1.64,91.02,78.97,90.0,-999.0
2021,10,20,4,0.0,18.36,0.0,1.57,91.03,76.27,90.0,-999.0
2021,10,20,5,0.0,18.38,0.0,1.54,91.07,74.36,90.0,-999.0
2021,10,20,6,73.57,18.51,0.0,1.5,91.12,74.26,83.95,0.51
2021,10,20,7,264.55,20.99,0.0,1.31,91.17,74.87,72.02,0.62
2021,10,20,8,452.15,23.12,0.0,3.07,91.24,62.28,61.02,0.68
2021,10,20,9,611.45,24.16,0.0,4.02,91.29,58.86,51.62,0.72
2021,10,20,10,724.62,25.03,0.0,4.6,91.31,56.66,44.89,0.74
2021,10,20,11,708.2,25.8,0.0,5.13,91.28,54.38,42.16,0.7
2021,10,20,12,729.47,26.22,0.0,5.5,91.23,52.84,44.18,0.74
2021,10,20,13,634.1,26.24,0.0,5.69,91.16,52.23,50.38,0.72
2021,10,20,14,482.5,25.95,0.0,5.54,91.12,52.33,59.45,0.69
2021,10,20,15,293.2,25.14,0.0,4.92,91.08,55.3,70.26,0.63
2021,10,20,16,103.8,23.35,0.0,3.42,91.06,66.07,81.96,0.54
2021,10,20,17,0.0,20.03,0.0,2.8,91.08,77.32,90.0,-999.0
2021,10,20,18,0.0,18.85,0.0,2.75,91.12,78.28,90.0,-999.0
2021,10,20,19,0.0,18.27,0.0,2.59,91.18,79.37,90.0,-999.0
2021,10,20,20,0.0,17.75,0.0,2.46,91.22,80.76,90.0,-999.0
2021,10,20,21,0.0,17.36,0.0,2.37,91.24,81.48,90.0,-999.0
2021,10,20,22,0.0,17.05,0.0,2.31,91.24,81.53,90.0,-999.0
2021,10,20,23,0.0,16.79,0.0,2.23,91.2,80.96,90.0,-999.0
2021,10,21,0,0.0,16.59,0.0,2.13,91.16,80.05,90.0,-999.0
2021,10,21,1,0.0,16.51,0.0,2.07,91.13,78.58,90.0,-999.0
2021,10,21,2,0.0,16.28,0.0,2.03,91.1,77.99,90.0,-999.0
2021,10,21,3,0.0,16.06,0.0,1.95,91.08,77.42,90.0,-999.0
2021,10,21,4,0.0,15.88,0.0,1.89,91.09,76.8,90.0,-999.0
2021,10,21,5,0.0,15.7,0.0,1.87,91.12,76.25,90.0,-999.0
2021,10,21,6,73.55,15.86,0.0,1.85,91.15,75.98,84.11,0.52
2021,10,21,7,277.83,19.15,0.0,1.46,91.19,74.93,72.21,0.66
2021,10,21,8,472.15,22.2,0.0,2.57,91.24,57.26,61.24,0.71
2021,10,21,9,627.92,23.9,0.0,4.2,91.25,48.06,51.89,0.74
2021,10,21,10,735.83,24.95,0.0,4.82,91.23,44.61,45.21,0.76
2021,10,21,11,836.9,25.66,0.0,5.21,91.18,43.1,42.51,0.83
2021,10,21,12,794.33,26.08,0.0,5.43,91.11,42.44,44.53,0.81
2021,10,21,13,613.65,26.13,0.0,5.37,91.04,42.71,50.7,0.71
2021,10,21,14,453.4,25.79,0.0,5.08,91.01,44.25,59.74,0.65
2021,10,21,15,269.33,24.91,0.0,4.31,91.0,48.91,70.52,0.59
2021,10,21,16,88.45,22.84,0.0,2.8,91.0,63.13,82.22,0.48
2021,10,21,17,0.0,19.55,0.0,2.6,91.04,69.98,90.0,-999.0
2021,10,21,18,0.0,18.63,0.0,2.49,91.1,67.98,90.0,-999.0
2021,10,21,19,0.0,18.12,0.0,2.45,91.17,67.8,90.0,-999.0
2021,10,21,20,0.0,17.47,0.0,2.42,91.2,69.13,90.0,-999.0
2021,10,21,21,0.0,16.94,0.0,2.46,91.2,70.07,90.0,-999.0
2021,10,21,22,0.0,16.54,0.0,2.5,91.18,70.24,90.0,-999.0
2021,10,21,23,0.0,16.27,0.0,2.47,91.14,69.7,90.0,-999.0
2021,10,22,0,0.0,16.21,0.0,2.36,91.11,68.14,90.0,-999.0
2021,10,22,1,0.0,16.3,0.0,2.18,91.08,65.69,90.0,-999.0
2021,10,22,2,0.0,16.6,0.0,2.0,91.06,62.13,90.0,-999.0
2021,10,22,3,0.0,16.65,0.0,1.8,91.04,59.47,90.0,-999.0
2021,10,22,4,0.0,16.5,0.0,1.66,91.04,57.81,90.0,-999.0
2021,10,22,5,0.0,16.16,0.0,1.63,91.06,57.11,90.0,-999.0
2021,10,22,6,58.2,16.34,0.0,1.72,91.1,55.78,84.27,0.42
2021,10,22,7,249.45,19.09,0.0,1.63,91.16,63.08,72.4,0.6
2021,10,22,8,448.3,22.66,0.0,0.46,91.23,43.88,61.47,0.68
2021,10,22,9,606.35,24.16,0.0,1.91,91.28,37.84,52.16,0.72
2021,10,22,10,724.97,24.94,0.0,2.73,91.29,38.24,45.53,0.75
2021,10,22,11,769.4,25.47,0.0,2.87,91.28,39.98,42.86,0.76
2021,10,22,12,736.15,25.82,0.0,2.74,91.22,40.88,44.88,0.76
2021,10,22,13,637.28,25.98,0.0,2.62,91.16,41.63,51.02,0.74
2021,10,22,14,487.33,25.81,0.0,2.44,91.13,42.87,60.02,0.71
2021,10,22,15,284.1,25.29,0.0,2.0,91.11,45.05,70.77,0.63
2021,10,22,16,84.43,23.77,0.0,1.5,91.11,53.47,82.47,0.47
2021,10,22,17,0.0,21.57,0.0,1.27,91.12,56.23,90.0,-999.0
2021,10,22,18,0.0,20.95,0.0,1.11,91.16,52.94,90.0,-999.0
2021,10,22,19,0.0,19.92,0.0,1.16,91.21,56.2,90.0,-999.0
2021,10,22,20,0.0,18.93,0.0,1.32,91.25,59.47,90.0,-999.0
2021,10,22,21,0.0,17.92,0.0,1.64,91.29,63.17,90.0,-999.0
2021,10,22,22,0.0,16.87,0.0,2.09,91.29,67.28,90.0,-999.0
2021,10,22,23,0.0,15.97,0.0,2.58,91.28,70.6,90.0,-999.0
2021,10,23,0,0.0,15.63,0.0,2.83,91.25,70.66,90.0,-999.0
2021,10,23,1,0.0,15.39,0.0,2.98,91.21,70.14,90.0,-999.0
2021,10,23,2,0.0,15.14,0.0,3.14,91.17,69.73,90.0,-999.0
2021,10,23,3,0.0,14.85,0.0,3.28,91.15,69.65,90.0,-999.0
2021,10,23,4,0.0,14.49,0.0,3.46,91.14,70.06,90.0,-999.0
2021,10,23,5,0.0,14.14,0.0,3.66,91.18,70.8,90.0,-999.0
2021,10,23,6,46.08,14.39,0.0,3.71,91.25,70.77,84.43,0.35
2021,10,23,7,204.32,18.01,0.0,3.48,91.33,68.04,72.59,0.5
2021,10,23,8,345.9,21.26,0.21,4.29,91.4,55.13,61.69,0.53
2021,10,23,9,477.38,22.73,0.75,5.14,91.45,53.16,52.43,0.57
2021,10,23,10,538.6,23.64,1.66,5.25,91.46,54.14,45.85,0.56
2021,10,23,11,576.38,24.18,3.05,5.27,91.44,54.86,43.21,0.58
2021,10,23,12,533.5,24.24,5.63,5.17,91.38,56.25,45.22,0.55
2021,10,23,13,456.17,23.96,4.27,4.95,91.34,58.49,51.34,0.53
2021,10,23,14,323.05,23.43,6.88,4.51,91.3,61.51,60.3,0.47
2021,10,23,15,181.9,22.59,9.33,3.9,91.29,66.25,71.02,0.41
2021,10,23,16,54.95,21.13,2.85,2.61,91.31,77.62,82.72,0.32
2021,10,23,17,0.0,18.51,1.89,2.21,91.35,87.42,90.0,-999.0
2021,10,23,18,0.0,17.63,7.66,2.4,91.4,89.15,90.0,-999.0
2021,10,23,19,0.0,17.16,0.74,2.64,91.45,89.3,90.0,-999.0
2021,10,23,20,0.0,16.67,1.25,3.1,91.47,88.39,90.0,-999.0
2021,10,23,21,0.0,16.13,1.55,3.78,91.4,86.84,90.0,-999.0
2021,10,23,22,0.0,15.78,1.76,4.21,91.28,85.13,90.0,-999.0
2021,10,23,23,0.0,15.63,1.49,3.3,91.31,84.02,90.0,-999.0
2021,10,24,0,0.0,15.44,4.76,3.13,91.35,84.51,90.0,-999.0
2021,10,24,1,0.0,15.35,5.05,3.26,91.35,84.91,90.0,-999.0
2021,10,24,2,0.0,15.05,4.92,3.37,91.33,86.47,90.0,-999.0
2021,10,24,3,0.0,14.81,1.63,3.49,91.32,86.77,90.0,-999.0
2021,10,24,4,0.0,14.55,1.84,3.7,91.32,87.54,90.0,-999.0
2021,10,24,5,0.0,14.44,2.68,3.98,91.33,88.09,90.0,-999.0
2021,10,24,6,21.05,14.85,5.72,4.08,91.36,87.45,84.58,0.16
2021,10,24,7,83.45,17.1,15.24,4.16,91.43,83.74,72.78,0.2
2021,10,24,8,161.73,19.02,7.54,4.49,91.51,78.57,61.92,0.25
2021,10,24,9,198.62,20.06,13.93,4.71,91.57,75.68,52.7,0.24
2021,10,24,10,172.98,20.54,17.4,4.41,91.61,73.38,46.17,0.18
2021,10,24,11,171.68,21.0,40.18,4.13,91.6,70.16,43.56,0.17
2021,10,24,12,124.55,21.49,30.51,3.79,91.56,66.97,45.57,0.13
2021,10,24,13,43.8,21.57,41.48,3.25,91.52,65.94,51.65,0.05
2021,10,24,14,112.18,21.37,16.16,2.61,91.49,66.96,60.58,0.17
2021,10,24,15,83.15,20.92,5.85,2.03,91.47,69.88,71.26,0.19
2021,10,24,16,28.08,19.93,2.4,1.37,91.46,78.5,82.96,0.17
2021,10,24,17,0.0,18.82,2.38,1.06,91.47,75.39,90.0,-999.0
2021,10,24,18,0.0,18.74,3.47,0.63,91.5,72.37,90.0,-999.0
2021,10,24,19,0.0,18.53,6.53,0.1,91.53,72.53,90.0,-999.0
2021,10,24,20,0.0,17.81,8.89,0.48,91.56,75.13,90.0,-999.0
2021,10,24,21,0.0,16.56,9.49,1.03,91.59,79.96,90.0,-999.0
2021,10,24,22,0.0,15.59,5.64,1.56,91.6,83.03,90.0,-999.0
2021,10,24,23,0.0,14.81,3.81,1.87,91.59,84.43,90.0,-999.0
2021,10,25,0,0.0,14.48,1.16,2.01,91.56,83.41,90.0,-999.0
2021,10,25,1,0.0,14.29,0.05,2.02,91.53,80.92,90.0,-999.0
2021,10,25,2,0.0,14.15,0.0,1.95,91.47,77.56,90.0,-999.0
2021,10,25,3,0.0,14.1,0.0,1.89,91.45,74.35,90.0,-999.0
2021,10,25,4,0.0,13.89,0.0,1.93,91.45,72.53,90.0,-999.0
2021,10,25,5,0.0,13.57,0.0,2.07,91.48,71.65,90.0,-999.0
2021,10,25,6,46.55,13.55,0.0,2.18,91.53,71.31,84.74,0.37
2021,10,25,7,228.8,16.47,0.0,1.75,91.59,75.6,72.97,0.57
2021,10,25,8,383.3,20.03,0.0,0.61,91.63,60.99,62.15,0.6
2021,10,25,9,530.33,21.69,0.0,0.78,91.64,53.55,52.97,0.64
2021,10,25,10,686.75,22.52,0.0,1.52,91.61,51.0,46.48,0.72
2021,10,25,11,688.03,23.13,0.0,1.96,91.56,49.84,43.9,0.69
2021,10,25,12,656.85,23.4,0.0,2.32,91.48,49.55,45.9,0.69
2021,10,25,13,596.55,23.34,0.0,2.58,91.4,50.09,51.96,0.7
2021,10,25,14,439.12,22.97,0.0,2.76,91.34,51.6,60.85,0.65
2021,10,25,15,257.08,22.25,0.0,2.8,91.31,54.7,71.51,0.59
2021,10,25,16,72.0,20.6,0.0,2.44,91.3,65.29,83.19,0.44
2021,10,25,17,0.0,17.14,0.0,2.31,91.31,80.02,90.0,-999.0
2021,10,25,18,0.0,16.02,0.0,2.29,91.34,81.1,90.0,-999.0
2021,10,25,19,0.0,15.34,0.0,2.17,91.37,83.08,90.0,-999.0
2021,10,25,20,0.0,14.74,0.0,2.1,91.38,84.8,90.0,-999.0
2021,10,25,21,0.0,14.29,0.0,2.08,91.37,85.24,90.0,-999.0
2021,10,25,22,0.0,14.11,0.0,2.08,91.34,83.6,90.0,-999.0
2021,10,25,23,0.0,14.07,0.0,2.0,91.31,80.63,90.0,-999.0
2021,10,26,0,0.0,14.09,0.0,1.87,91.29,77.26,90.0,-999.0
2021,10,26,1,0.0,14.2,0.0,1.68,91.28,73.83,90.0,-999.0
2021,10,26,2,0.0,14.09,0.0,1.63,91.25,71.44,90.0,-999.0
2021,10,26,3,0.0,14.04,0.0,1.58,91.22,68.75,90.0,-999.0
2021,10,26,4,0.0,14.02,0.0,1.54,91.22,65.93,90.0,-999.0
2021,10,26,5,0.0,13.94,0.0,1.53,91.23,63.55,90.0,-999.0
2021,10,26,6,51.88,14.1,0.0,1.59,91.26,61.56,84.9,0.42
2021,10,26,7,250.62,16.67,0.0,1.42,91.31,68.61,73.16,0.63
2021,10,26,8,436.08,20.09,0.01,0.36,91.37,51.94,62.37,0.68
2021,10,26,9,596.58,21.59,0.03,1.3,91.41,49.92,53.24,0.72
2021,10,26,10,702.22,22.58,0.06,1.84,91.41,48.85,46.8,0.74
2021,10,26,11,795.33,23.23,0.08,2.26,91.37,48.17,44.24,0.81
2021,10,26,12,642.55,23.55,1.35,2.6,91.31,47.96,46.24,0.67
2021,10,26,13,547.35,23.49,2.1,2.83,91.26,48.66,52.26,0.65
2021,10,26,14,403.92,23.09,2.2,2.87,91.22,50.34,61.12,0.61
2021,10,26,15,234.27,22.34,2.12,2.79,91.21,53.43,71.74,0.54
2021,10,26,16,67.28,20.56,0.46,2.31,91.22,65.03,83.42,0.43
